date_time,B.TempMax,B.Temp,W.TempMax,W.Temp,,date_weather,pressure,weather.temp
8/28/2020 19:48,57.75,57.718,62.329,62.329,,8/28/2020 0:20,1008,25
8/28/2020 20:48,57.721,57.657,62.557,62.552,,8/28/2020 0:50,1008,25
8/28/2020 21:48,57.677,57.645,62.734,62.734,,8/28/2020 1:20,1008,25
8/28/2020 22:48,57.65,57.625,62.801,62.801,,8/28/2020 1:50,1008,25
8/28/2020 23:48,57.625,57.591,62.904,62.887,,8/28/2020 2:20,1008,24
8/29/2020 0:48,57.601,57.518,63.007,62.993,,8/28/2020 2:50,1008,24
8/29/2020 1:48,57.518,57.488,63.107,63.09,,8/28/2020 3:20,1008,24
8/29/2020 2:48,57.498,57.447,63.169,63.169,,8/28/2020 3:50,1008,24
8/29/2020 3:48,57.449,57.425,63.219,63.211,,8/28/2020 4:20,1008,24
8/29/2020 4:48,57.435,57.354,63.25,63.222,,8/28/2020 4:50,1008,24
8/29/2020 5:48,57.345,57.328,63.27,63.222,,8/28/2020 5:20,1008,24
8/29/2020 6:48,57.32,57.291,63.287,63.27,,8/28/2020 5:50,1008,27
8/29/2020 7:48,57.291,57.247,63.312,63.306,,8/28/2020 6:20,1008,27
8/29/2020 8:48,57.264,57.209,63.334,63.323,,8/28/2020 6:50,1008,27
8/29/2020 9:48,57.218,57.179,63.334,63.317,,8/28/2020 7:20,1008,27
8/29/2020 10:48,57.182,57.119,63.385,63.368,,8/28/2020 7:50,1009,27
8/29/2020 11:48,57.126,57.097,63.405,63.391,,8/28/2020 8:20,1009,27
8/29/2020 12:48,57.102,57.078,63.436,63.419,,8/28/2020 8:50,1009,28
8/29/2020 13:48,57.1,57.09,63.546,63.506,,8/28/2020 9:20,1009,28
8/29/2020 14:48,57.097,57.037,63.506,63.503,,8/28/2020 9:50,1009,28
8/29/2020 15:48,57.042,56.972,63.608,63.608,,8/28/2020 10:20,1009,28
8/29/2020 16:48,57.022,56.979,63.685,63.645,,8/28/2020 10:50,1009,28
8/29/2020 17:48,56.976,56.861,63.659,63.614,,8/28/2020 11:20,1009,28
8/29/2020 18:48,56.873,56.719,63.699,63.693,,8/28/2020 11:50,1008,28
8/29/2020 19:48,56.757,56.63,63.724,63.721,,8/28/2020 12:20,1008,28
8/29/2020 20:48,56.642,56.568,63.741,63.741,,8/28/2020 12:50,1008,28
8/29/2020 21:48,56.702,56.688,63.753,63.736,,8/28/2020 13:20,1008,28
8/29/2020 22:48,56.753,56.753,63.747,63.738,,8/28/2020 13:50,1008,28
8/29/2020 23:48,56.777,56.568,63.75,63.69,,8/28/2020 14:20,1008,28
8/30/2020 0:48,56.563,56.463,63.685,63.634,,8/28/2020 14:50,1008,27
8/30/2020 1:48,56.463,56.297,63.673,63.662,,8/28/2020 15:20,1008,27
8/30/2020 2:48,56.297,56.105,63.687,63.656,,8/28/2020 15:50,1008,27
8/30/2020 3:48,56.126,55.904,63.676,63.639,,8/28/2020 16:20,1008,27
8/30/2020 4:48,55.907,55.576,63.642,63.608,,8/28/2020 16:50,1008,27
8/30/2020 5:48,55.59,55.311,63.605,63.6,,8/28/2020 17:20,1008,27
8/30/2020 6:48,55.325,54.948,63.583,63.534,,8/28/2020 17:50,1009,24
8/30/2020 7:48,54.927,54.253,63.583,63.571,,8/28/2020 18:20,1009,24
8/30/2020 8:48,54.255,54.023,63.608,63.543,,8/28/2020 18:50,1009,24
8/30/2020 9:48,54.099,53.712,63.546,63.481,,8/28/2020 19:20,1009,24
8/30/2020 10:48,53.892,53.865,63.481,63.464,,8/28/2020 19:50,1009,23
8/30/2020 11:48,53.953,53.91,63.509,63.489,,8/28/2020 20:20,1009,23
8/30/2020 12:48,54.126,54.047,63.583,63.583,,8/28/2020 20:50,1009,25
8/30/2020 13:48,54.115,54.002,63.594,63.571,,8/28/2020 21:20,1009,25
8/30/2020 14:48,54.023,53.748,63.636,63.625,,8/28/2020 21:50,1009,25
8/30/2020 15:48,53.73,53.34,63.67,63.67,,8/28/2020 22:20,1009,25
8/30/2020 16:48,53.353,52.891,63.707,63.702,,8/28/2020 22:50,1008,23
8/30/2020 17:48,52.926,52.503,63.767,63.761,,8/28/2020 23:20,1008,23
8/30/2020 18:48,52.545,51.693,63.827,63.804,,8/29/2020 0:20,1009,23
8/30/2020 19:48,51.65,50.105,63.849,63.81,,8/29/2020 0:50,1009,23
8/30/2020 20:48,49.855,45.723,63.812,63.761,,8/29/2020 1:20,1009,23
8/30/2020 21:48,49.473,45.295,63.79,63.758,,8/29/2020 1:50,1009,23
8/30/2020 22:48,46.742,46.213,63.824,63.804,,8/29/2020 2:20,1009,23
8/30/2020 23:48,46.411,46.102,63.861,63.841,,8/29/2020 2:50,1008,23
8/31/2020 0:48,46.695,45.584,63.872,63.849,,8/29/2020 3:50,1009,22
8/31/2020 1:48,46.331,45.272,63.898,63.849,,8/29/2020 4:20,1009,23
8/31/2020 2:48,45.833,44.083,63.872,63.821,,8/29/2020 4:50,1009,24
8/31/2020 3:48,45.063,44.809,63.841,63.792,,8/29/2020 5:20,1009,24
8/31/2020 4:48,45.274,44.081,63.804,63.77,,8/29/2020 5:50,1009,26
8/31/2020 5:48,44.837,43.9,63.804,63.693,,8/29/2020 6:20,1009,26
8/31/2020 6:48,46.317,46.317,63.702,63.639,,8/29/2020 6:50,1010,27
8/31/2020 7:48,46.375,46.106,63.642,63.6,,8/29/2020 7:20,1010,27
8/31/2020 8:48,46.423,46.175,63.614,63.546,,8/29/2020 7:50,1010,27
8/31/2020 9:48,46.662,46.411,63.546,63.441,,8/29/2020 8:20,1010,28
8/31/2020 10:48,47.242,46.917,63.447,63.416,,8/29/2020 8:50,1010,28
8/31/2020 11:48,54.221,54.221,63.416,63.374,,8/29/2020 9:20,1010,28
8/31/2020 12:48,57.1,57.097,63.362,63.329,,8/29/2020 9:50,1010,28
8/31/2020 13:48,57.476,57.474,63.365,63.228,,8/29/2020 10:20,1010,28
8/31/2020 14:48,57.564,57.559,63.326,63.317,,8/29/2020 10:50,1010,28
8/31/2020 15:48,57.598,57.589,63.402,63.306,,8/29/2020 11:20,1010,28
8/31/2020 16:48,57.606,57.606,63.357,63.357,,8/29/2020 11:50,1010,28
8/31/2020 17:48,57.635,57.635,63.436,63.374,,8/29/2020 12:20,1010,28
8/31/2020 18:48,57.713,57.704,63.396,63.188,,8/29/2020 12:50,1010,28
8/31/2020 19:48,57.711,57.699,63.2,63.082,,8/29/2020 13:20,1010,28
8/31/2020 20:48,57.733,57.728,63.13,62.979,,8/29/2020 13:50,1010,28
8/31/2020 21:48,57.753,57.684,63.096,63.096,,8/29/2020 14:20,1010,28
8/31/2020 22:48,57.721,57.704,63.273,63.233,,8/29/2020 14:50,1010,28
8/31/2020 23:48,57.716,57.694,63.315,63.312,,8/29/2020 15:20,1010,27
9/1/2020 0:48,57.709,57.699,63.402,63.396,,8/29/2020 15:50,1010,27
9/1/2020 1:48,57.701,57.677,63.492,63.472,,8/29/2020 16:20,1010,27
9/1/2020 2:48,57.718,57.689,63.498,63.436,,8/29/2020 16:50,1010,27
9/1/2020 3:48,57.694,57.645,63.512,63.512,,8/29/2020 17:20,1010,27
9/1/2020 4:48,57.679,57.674,63.549,63.526,,8/29/2020 17:50,1010,25
9/1/2020 5:48,57.738,57.691,63.518,63.402,,8/29/2020 18:20,1011,25
9/1/2020 6:48,57.723,57.637,63.486,63.484,,8/29/2020 18:50,1011,25
9/1/2020 7:48,57.662,57.613,63.481,63.393,,8/29/2020 19:20,1011,25
9/1/2020 8:48,57.615,57.559,63.45,63.45,,8/29/2020 19:50,1011,25
9/1/2020 9:48,57.589,57.576,63.489,63.478,,8/29/2020 20:20,1011,25
9/1/2020 10:48,57.591,57.564,63.475,63.433,,8/29/2020 20:50,1011,25
9/1/2020 11:48,57.567,57.52,63.509,63.478,,8/29/2020 21:20,1011,25
9/1/2020 12:48,57.606,57.606,63.486,63.158,,8/29/2020 21:50,1011,25
9/1/2020 13:48,57.62,57.615,63.186,62.72,,8/29/2020 22:20,1011,25
9/1/2020 14:48,57.642,57.603,62.704,62.398,,8/29/2020 22:50,1011,25
9/1/2020 15:48,57.603,57.549,62.834,62.834,,8/29/2020 23:20,1011,25
9/1/2020 16:48,57.581,57.567,63.13,62.945,,8/29/2020 23:50,1011,25
9/1/2020 17:48,57.581,57.571,63.152,63.093,,8/30/2020 0:20,1010,25
9/1/2020 18:48,57.603,57.603,63.242,63.104,,8/30/2020 0:50,1010,25
9/1/2020 19:48,57.611,57.557,63.433,63.43,,8/30/2020 1:20,1010,25
9/1/2020 20:48,57.593,57.593,63.554,63.481,,8/30/2020 2:20,1010,25
9/1/2020 21:48,57.601,57.576,63.551,63.551,,8/30/2020 2:50,1010,22
9/1/2020 22:48,57.586,57.579,63.614,63.605,,8/30/2020 3:20,1011,22
9/1/2020 23:48,57.615,57.606,63.597,63.498,,8/30/2020 3:50,1011,22
9/2/2020 0:48,57.608,57.576,63.611,63.611,,8/30/2020 4:20,1011,22
9/2/2020 1:48,57.586,57.571,63.631,63.605,,8/30/2020 4:50,1011,22
9/2/2020 2:48,57.584,57.581,63.662,63.585,,8/30/2020 5:20,1011,24
9/2/2020 3:48,57.611,57.611,63.585,63.405,,8/30/2020 5:50,1011,25
9/2/2020 4:48,57.62,57.608,63.47,63.439,,8/30/2020 6:20,1011,25
9/2/2020 5:48,57.613,57.584,63.52,63.52,,8/30/2020 6:50,1011,25
9/2/2020 6:48,57.596,57.554,63.518,63.518,,8/30/2020 7:20,1011,25
9/2/2020 7:48,57.557,57.54,63.622,63.588,,8/30/2020 7:50,1011,26
9/2/2020 8:48,57.554,57.51,63.656,63.656,,8/30/2020 8:20,1011,26
9/2/2020 9:48,57.523,57.464,63.704,63.704,,8/30/2020 8:50,1011,29
9/2/2020 10:48,57.479,57.33,63.798,63.792,,8/30/2020 9:20,1011,29
9/2/2020 11:48,57.486,57.469,63.798,63.673,,8/30/2020 9:50,1011,29
9/2/2020 12:48,57.469,57.427,63.792,63.781,,8/30/2020 10:20,1011,29
9/2/2020 13:48,57.457,57.452,63.909,63.79,,8/30/2020 10:50,1011,29
9/2/2020 14:48,57.461,57.444,63.858,63.838,,8/30/2020 11:20,1011,29
9/2/2020 15:48,57.501,57.488,63.844,63.747,,8/30/2020 11:50,1011,29
9/2/2020 16:48,57.488,57.447,63.838,63.827,,8/30/2020 12:20,1011,29
9/2/2020 17:48,57.481,57.471,63.892,63.884,,8/30/2020 12:50,1011,29
9/2/2020 18:48,57.471,57.464,63.952,63.946,,8/30/2020 13:20,1011,29
9/2/2020 19:48,57.474,57.471,63.941,63.912,,8/30/2020 13:50,1011,29
9/2/2020 20:48,57.471,57.437,63.915,63.884,,8/30/2020 14:20,1011,29
9/2/2020 21:48,57.471,57.461,63.901,63.869,,8/30/2020 14:50,1011,28
9/2/2020 22:48,57.527,57.523,63.861,63.818,,8/30/2020 15:20,1011,28
9/2/2020 23:48,57.571,57.562,63.872,63.764,,8/30/2020 15:50,1010,28
9/3/2020 0:48,57.65,57.647,63.767,63.614,,8/30/2020 16:20,1010,28
9/3/2020 1:48,57.657,57.64,63.744,63.744,,8/30/2020 16:50,1010,26
9/3/2020 2:48,57.664,57.645,63.804,63.784,,8/30/2020 17:20,1011,26
9/3/2020 3:48,57.677,57.657,63.795,63.792,,8/30/2020 17:50,1011,26
9/3/2020 4:48,57.667,57.657,63.815,63.807,,8/30/2020 18:20,1011,25
9/3/2020 5:48,57.684,57.684,63.821,63.775,,8/30/2020 18:50,1011,25
9/3/2020 6:48,57.682,57.664,63.775,63.77,,8/30/2020 19:20,1011,25
9/3/2020 7:48,57.669,57.655,63.81,63.795,,8/30/2020 19:50,1011,25
9/3/2020 8:48,57.684,57.677,63.821,63.707,,8/30/2020 20:20,1011,23
9/3/2020 9:48,57.704,57.704,63.707,63.532,,8/30/2020 20:50,1011,23
9/3/2020 10:48,57.713,57.709,63.512,63.461,,8/30/2020 21:20,1011,23
9/3/2020 11:48,57.736,57.723,63.518,63.475,,8/30/2020 21:50,1011,23
9/3/2020 12:48,57.77,57.76,63.501,63.287,,8/30/2020 22:20,1011,23
9/3/2020 13:48,57.77,57.765,63.458,63.441,,8/30/2020 22:50,1011,25
9/3/2020 14:48,57.797,57.782,63.484,63.47,,8/30/2020 23:20,1010,25
9/3/2020 15:48,57.804,57.797,63.534,63.501,,8/30/2020 23:50,1010,25
9/3/2020 16:48,57.822,57.814,63.54,63.489,,8/31/2020 0:20,1010,25
9/3/2020 17:48,57.844,57.836,63.619,63.614,,8/31/2020 0:50,1010,25
9/3/2020 18:48,57.873,57.873,63.614,63.492,,8/31/2020 1:20,1009,25
9/3/2020 19:48,57.905,57.886,63.571,63.484,,8/31/2020 1:50,1009,24
9/3/2020 20:48,57.895,57.871,63.512,63.492,,8/31/2020 2:20,1009,25
9/3/2020 21:48,57.873,57.851,63.665,63.656,,8/31/2020 2:50,1009,25
9/3/2020 22:48,57.903,57.903,63.758,63.758,,8/31/2020 3:20,1009,25
9/3/2020 23:48,57.947,57.903,63.804,63.696,,8/31/2020 3:50,1009,24
9/4/2020 0:48,57.928,57.888,63.747,63.744,,8/31/2020 4:20,1009,25
9/4/2020 1:48,57.942,57.913,63.838,63.784,,8/31/2020 4:20,1009,25
9/4/2020 2:48,57.935,57.92,63.835,63.815,,8/31/2020 4:50,1009,25
9/4/2020 3:48,57.928,57.9,63.855,63.77,,8/31/2020 5:20,1009,25
9/4/2020 4:48,57.905,57.893,63.829,63.815,,8/31/2020 5:50,1009,27
9/4/2020 5:48,57.92,57.888,63.818,63.778,,8/31/2020 6:20,1009,27
9/4/2020 6:48,57.895,57.881,63.784,63.736,,8/31/2020 6:50,1009,27
9/4/2020 7:48,57.886,57.861,63.738,63.679,,8/31/2020 7:20,1009,27
9/4/2020 8:48,57.886,57.876,63.716,63.682,,8/31/2020 7:50,1009,27
9/4/2020 9:48,57.913,57.91,63.73,63.639,,8/31/2020 8:20,1009,27
9/4/2020 10:48,57.918,57.915,63.645,63.551,,8/31/2020 8:50,1009,30
9/4/2020 11:48,57.967,57.955,63.557,63.518,,8/31/2020 9:20,1009,30
9/4/2020 12:48,57.952,57.758,63.738,63.58,,8/31/2020 9:50,1009,30
9/4/2020 13:48,57.817,57.41,63.588,63.45,,8/31/2020 10:20,1009,30
9/4/2020 14:48,57.483,57.34,63.486,63.343,,8/31/2020 10:50,1009,30
9/4/2020 15:48,57.422,57.097,63.399,63.219,,8/31/2020 11:20,1008,30
9/4/2020 16:48,57.085,56.482,63.242,62.965,,8/31/2020 11:50,1008,32
9/4/2020 17:48,56.482,56.411,62.957,62.712,,8/31/2020 12:20,1008,32
9/4/2020 18:48,56.42,54.709,62.709,61.95,,8/31/2020 12:50,1007,32
9/4/2020 19:48,55.67,55.67,61.939,60.959,,8/31/2020 13:20,1007,32
9/4/2020 20:48,56.093,54.771,60.954,60.304,,8/31/2020 13:50,1007,32
9/4/2020 21:48,55.394,55.311,60.281,60.01,,8/31/2020 14:20,1007,32
9/4/2020 22:48,56.301,56.069,60.026,59.92,,8/31/2020 14:50,1007,32
9/4/2020 23:48,56.755,56.755,59.997,59.516,,8/31/2020 15:20,1007,32
9/5/2020 0:48,57.141,57.022,59.531,59.187,,8/31/2020 15:50,1007,32
9/5/2020 1:48,57.104,56.478,59.388,59.378,,8/31/2020 16:20,1007,32
9/5/2020 2:48,56.458,55.871,59.528,59.516,,8/31/2020 16:50,1007,32
9/5/2020 3:48,55.839,55.264,59.557,59.344,,8/31/2020 17:20,1007,29
9/5/2020 4:48,55.782,55.754,59.847,59.814,,8/31/2020 17:50,1007,27
9/5/2020 5:48,55.886,55.663,59.865,59.644,,8/31/2020 18:20,1007,27
9/5/2020 6:48,55.7,54.727,59.685,58.943,,8/31/2020 18:50,1007,27
9/5/2020 7:48,55.04,54.48,58.938,58.691,,8/31/2020 19:20,1007,27
9/5/2020 8:48,54.883,54.595,58.737,58.636,,8/31/2020 19:50,1007,25
9/5/2020 9:48,54.677,53.982,58.825,58.614,,8/31/2020 20:20,1007,25
9/5/2020 10:48,54.014,53.849,58.759,58.759,,8/31/2020 20:50,1007,26
9/5/2020 11:48,54.047,53.513,58.9,58.661,,8/31/2020 21:20,1007,26
9/5/2020 12:48,54.185,54.027,58.883,58.797,,8/31/2020 21:50,1007,26
9/5/2020 13:48,55.518,55.518,58.905,58.021,,8/31/2020 22:20,1007,26
9/5/2020 14:48,56.095,56.095,57.999,56.837,,8/31/2020 22:50,1006,26
9/5/2020 15:48,56.659,56.659,56.822,55.469,,8/31/2020 23:20,1006,26
9/5/2020 16:48,56.798,56.611,55.425,54.547,,8/31/2020 23:50,1006,25
9/5/2020 17:48,56.685,55.836,54.531,54.208,,9/1/2020 0:20,1006,25
9/5/2020 18:48,56.709,56.709,54.206,53.786,,9/1/2020 0:50,1006,25
9/5/2020 19:48,57.08,57.068,53.757,53.431,,9/1/2020 1:20,1006,25
9/5/2020 20:48,57.352,57.223,53.435,53.118,,9/1/2020 1:50,1006,25
9/5/2020 21:48,57.32,57.146,53.407,53.358,,9/1/2020 2:50,1006,25
9/5/2020 22:48,57.469,57.274,53.914,53.912,,9/1/2020 3:20,1006,25
9/5/2020 23:48,57.537,57.537,53.975,53.975,,9/1/2020 3:50,1005,25
9/6/2020 0:48,57.591,57.574,54.151,54.113,,9/1/2020 4:20,1006,27
9/6/2020 1:48,57.682,57.347,54.312,54.267,,9/1/2020 4:50,1006,27
9/6/2020 2:48,57.535,57.444,54.28,54.185,,9/1/2020 5:20,1006,29
9/6/2020 3:48,57.777,57.758,54.251,54.079,,9/1/2020 5:50,1006,29
9/6/2020 4:48,57.782,57.114,54.599,54.599,,9/1/2020 6:20,1006,29
9/6/2020 5:48,57.281,57.281,55.346,55.346,,9/1/2020 6:50,1006,31
9/6/2020 6:48,57.381,57.15,56.263,56.263,,9/1/2020 7:20,1007,31
9/6/2020 7:48,57.223,57.029,57.242,57.242,,9/1/2020 7:50,1007,31
9/6/2020 8:48,57.013,56.851,57.753,57.753,,9/1/2020 8:20,1007,31
9/6/2020 9:48,56.82,56.47,58.058,58.053,,9/1/2020 8:50,1007,32
9/6/2020 10:48,56.769,56.769,58.732,58.732,,9/1/2020 9:20,1007,32
9/6/2020 11:48,56.856,56.856,59.498,59.498,,9/1/2020 9:50,1007,32
9/6/2020 12:48,56.926,56.902,60,60,,9/1/2020 10:20,1007,32
9/6/2020 13:48,57.01,56.947,60.396,60.39,,9/1/2020 10:50,1006,32
9/6/2020 14:48,57.029,56.825,60.763,60.763,,9/1/2020 11:20,1006,32
9/6/2020 15:48,56.993,56.909,60.832,60.7,,9/1/2020 11:50,1006,32
9/6/2020 16:48,57.449,57.449,60.7,60.503,,9/1/2020 12:20,1006,32
9/6/2020 17:48,57.562,57.393,60.495,60.417,,9/1/2020 12:50,1006,32
9/6/2020 18:48,57.381,56.933,60.864,60.864,,9/1/2020 13:20,1006,33
9/6/2020 19:48,56.947,56.218,61.145,61.127,,9/1/2020 13:50,1005,33
9/6/2020 20:48,56.425,56.425,61.228,61.169,,9/1/2020 14:20,1005,33
9/6/2020 21:48,56.59,56.59,61.252,61.22,,9/1/2020 14:50,1006,32
9/6/2020 22:48,57.092,57.08,61.26,61.239,,9/1/2020 15:20,1005,32
9/6/2020 23:48,57.25,57.25,61.437,61.402,,9/1/2020 15:50,1005,32
9/7/2020 0:48,57.415,57.376,61.49,61.453,,9/1/2020 16:20,1005,32
9/7/2020 1:48,57.452,57.452,61.477,61.466,,9/1/2020 16:50,1005,32
9/7/2020 2:48,57.562,57.532,61.509,61.482,,9/1/2020 17:20,1006,32
9/7/2020 3:48,57.645,57.606,61.55,61.501,,9/1/2020 17:50,1006,29
9/7/2020 4:48,57.677,57.652,61.558,61.509,,9/1/2020 18:20,1006,29
9/7/2020 5:48,57.674,57.662,61.56,61.541,,9/1/2020 18:50,1006,29
9/7/2020 6:48,57.75,57.745,61.663,61.66,,9/1/2020 19:20,1006,29
9/7/2020 7:48,57.814,57.787,61.73,61.671,,9/1/2020 19:50,1006,29
9/7/2020 8:48,57.854,57.836,61.69,61.455,,9/1/2020 20:20,1006,29
9/7/2020 9:48,57.859,57.856,61.498,61.116,,9/1/2020 20:50,1006,28
9/7/2020 10:48,57.898,57.898,61.1,60.978,,9/1/2020 21:20,1007,28
9/7/2020 11:48,57.945,57.945,61.026,60.508,,9/1/2020 21:50,1006,28
9/7/2020 12:48,58.044,58.041,60.466,59.734,,9/1/2020 22:20,1006,28
9/7/2020 13:48,58.041,58.002,59.834,59.788,,9/1/2020 22:50,1006,28
9/7/2020 14:48,58.056,58.029,59.821,59.401,,9/1/2020 23:20,1007,28
9/7/2020 15:48,58.049,58.021,59.711,59.711,,9/1/2020 23:50,1007,26
9/7/2020 16:48,58.088,57.898,60.302,60.302,,9/2/2020 0:20,1007,26
9/7/2020 17:48,58.024,58.021,60.65,60.65,,9/2/2020 0:50,1007,26
9/7/2020 18:48,58.019,57.777,61.204,61.204,,9/2/2020 1:20,1006,26
9/7/2020 19:48,57.859,57.738,61.646,61.638,,9/2/2020 1:50,1006,26
9/7/2020 20:48,57.866,57.802,61.795,61.795,,9/2/2020 2:20,1007,26
9/7/2020 21:48,57.876,57.831,61.857,61.857,,9/2/2020 2:50,1007,26
9/7/2020 22:48,57.859,57.839,62.088,62.064,,9/2/2020 3:20,1007,26
9/7/2020 23:48,57.92,57.883,62.214,62.192,,9/2/2020 3:50,1007,26
9/8/2020 0:48,57.925,57.898,62.228,62.222,,9/2/2020 4:20,1007,26
9/8/2020 1:48,57.945,57.932,62.258,62.211,,9/2/2020 4:50,1007,26
9/8/2020 2:48,57.928,57.859,62.244,62.211,,9/2/2020 5:20,1007,26
9/8/2020 3:48,57.866,57.849,62.431,62.431,,9/2/2020 5:50,1008,28
9/8/2020 4:48,57.859,57.836,62.577,62.541,,9/2/2020 6:20,1008,28
9/8/2020 5:48,57.891,57.854,62.704,62.632,,9/2/2020 6:50,1009,28
9/8/2020 6:48,57.994,57.92,62.607,62.362,,9/2/2020 7:20,1009,28
9/8/2020 7:48,57.957,57.807,62.362,62.252,,9/2/2020 7:50,1009,28
9/8/2020 8:48,58.014,58.014,62.272,62.157,,9/2/2020 8:20,1009,28
9/8/2020 9:48,58.11,58.1,62.157,61.86,,9/2/2020 8:50,1010,28
9/8/2020 10:48,58.16,58.148,61.866,61.402,,9/2/2020 9:20,1010,28
9/8/2020 11:48,58.172,58.123,61.391,61.204,,9/2/2020 9:50,1010,28
9/8/2020 12:48,58.2,58.115,61.196,60.983,,9/2/2020 10:20,1010,28
9/8/2020 13:48,58.113,57.758,61.143,61.108,,9/2/2020 10:50,1010,28
9/8/2020 14:48,58.217,58.217,61.095,60.79,,9/2/2020 11:20,1010,28
9/8/2020 15:48,58.299,58.292,60.792,60.422,,9/2/2020 11:50,1010,29
9/8/2020 16:48,58.359,58.319,60.498,60.229,,9/2/2020 12:20,1010,29
9/8/2020 17:48,58.376,58.359,60.223,59.554,,9/2/2020 12:50,1010,29
9/8/2020 18:48,58.384,58.366,59.544,58.946,,9/2/2020 13:20,1010,29
9/8/2020 19:48,58.394,58.344,58.979,58.606,,9/2/2020 13:50,1010,29
9/8/2020 20:48,58.476,58.461,58.616,57.925,,9/2/2020 14:20,1010,29
9/8/2020 21:48,58.476,58.384,57.915,57.78,,9/2/2020 14:50,1010,30
9/8/2020 22:48,58.426,58.379,58.351,58.351,,9/2/2020 15:20,1010,30
9/8/2020 23:48,58.456,58.424,58.506,58.491,,9/2/2020 15:50,1010,30
9/9/2020 0:48,58.461,58.459,58.835,58.782,,9/2/2020 16:20,1011,29
9/9/2020 1:48,58.496,58.446,58.812,58.689,,9/2/2020 16:50,1011,28
9/9/2020 2:48,58.486,58.401,59.004,59.004,,9/2/2020 17:20,1011,28
9/9/2020 3:48,58.604,58.556,59.098,59.017,,9/2/2020 17:50,1012,27
9/9/2020 4:48,58.579,58.434,59.093,59.065,,9/2/2020 18:20,1012,27
9/9/2020 5:48,58.519,58.316,59.146,59.123,,9/2/2020 18:50,1012,27
9/9/2020 6:48,58.396,58.068,59.605,59.605,,9/2/2020 19:20,1013,27
9/9/2020 7:48,58.044,57.623,60.018,59.969,,9/2/2020 19:50,1013,27
9/9/2020 8:48,57.655,57.172,60.176,60.176,,9/2/2020 20:20,1013,27
9/9/2020 9:48,57.228,56.87,60.482,60.482,,9/2/2020 20:50,1013,27
9/9/2020 10:48,56.861,56.633,60.616,60.608,,9/2/2020 21:20,1013,27
9/9/2020 11:48,56.645,56.504,60.867,60.867,,9/2/2020 21:50,1013,27
9/9/2020 12:48,56.623,56.351,61.042,61.036,,9/2/2020 22:20,1013,27
9/9/2020 13:48,56.559,56.211,61.044,60.988,,9/2/2020 22:50,1013,27
9/9/2020 14:48,56.263,55.999,61.06,61.015,,9/2/2020 23:20,1013,25
9/9/2020 15:48,56.006,55.674,61.023,60.734,,9/2/2020 23:50,1012,25
9/9/2020 16:48,55.968,55.796,60.769,60.637,,9/3/2020 0:20,1012,25
9/9/2020 17:48,56.166,56.166,60.684,60.579,,9/3/2020 0:50,1012,25
9/9/2020 18:48,56.866,56.866,60.671,60.669,,9/3/2020 1:20,1012,25
9/9/2020 19:48,57.158,57.158,60.785,60.774,,9/3/2020 1:50,1012,25
9/9/2020 20:48,57.25,57.226,60.792,60.792,,9/3/2020 2:20,1012,25
9/9/2020 21:48,57.364,57.32,61.002,60.975,,9/3/2020 2:50,1012,25
9/9/2020 22:48,57.476,57.476,61.132,60.996,,9/3/2020 3:20,1013,24
9/9/2020 23:48,57.606,57.554,61.044,60.927,,9/3/2020 3:50,1013,24
9/10/2020 0:48,57.677,57.667,61.018,60.906,,9/3/2020 4:20,1013,25
9/10/2020 1:48,57.689,57.625,60.986,60.965,,9/3/2020 4:50,1013,25
9/10/2020 2:48,57.65,57.532,61.303,61.303,,9/3/2020 5:20,1013,25
9/10/2020 3:48,57.569,57.527,61.671,61.646,,9/3/2020 5:50,1013,26
9/10/2020 4:48,57.567,57.508,61.977,61.944,,9/3/2020 6:20,1013,26
9/10/2020 5:48,57.542,57.488,62.195,62.176,,9/3/2020 6:50,1013,26
9/10/2020 6:48,57.51,57.136,62.455,62.455,,9/3/2020 7:20,1014,26
9/10/2020 7:48,57.228,57.124,62.629,62.549,,9/3/2020 7:50,1014,26
9/10/2020 8:48,57.218,56.938,62.682,62.682,,9/3/2020 8:20,1014,26
9/10/2020 9:48,56.972,56.702,62.851,62.851,,9/3/2020 8:50,1014,27
9/10/2020 10:48,57.068,56.887,62.945,62.945,,9/3/2020 9:20,1014,27
9/10/2020 11:48,57.02,56.854,62.993,62.968,,9/3/2020 9:50,1014,27
9/10/2020 12:48,56.902,56.866,63.009,62.99,,9/3/2020 10:20,1014,27
9/10/2020 13:48,56.916,56.861,63.037,62.993,,9/3/2020 10:50,1014,27
9/10/2020 14:48,57.013,56.854,63.054,62.948,,9/3/2020 11:20,1014,27
9/10/2020 15:48,56.868,56.774,63.043,63.04,,9/3/2020 11:50,1014,31
9/10/2020 16:48,56.916,56.897,63.06,62.954,,9/3/2020 12:20,1014,31
9/10/2020 17:48,56.991,56.513,63.183,63.107,,9/3/2020 12:50,1014,31
9/10/2020 18:48,56.647,56.542,63.334,63.334,,9/3/2020 13:20,1014,31
9/10/2020 19:48,56.748,56.748,63.334,63.088,,9/3/2020 13:50,1014,31
9/10/2020 20:48,56.906,56.894,63.138,62.879,,9/3/2020 14:20,1013,31
9/10/2020 21:48,57.017,56.748,62.906,62.693,,9/3/2020 14:50,1013,29
9/10/2020 22:48,56.909,56.882,62.696,62.291,,9/3/2020 15:20,1013,29
9/10/2020 23:48,56.909,56.777,62.318,62.11,,9/3/2020 15:50,1013,29
